Video_Title,Comment_Text,Comment_Date,Like_Count,Language_Label,Sentiment_Score,Sentiment_Label,Nature_Aligned
पानी पीने का सही तरीका :15 दिन में शरीर का कायाकल्प ! How to Drink Water Properly | NDS by BVChauhan,गुरुदेव प्रणाम किडनी डायट क्या खाये क्या नही डॉक्टर केला खानेसे मना करते है बोलते हे पोटॉ शियम बढता हे हार्ड अॅट क आनेका डर बोलते है क्या सच है क्या झुठ है आपही समझाना प्लीज गुरुदेव,2026-01-17T15:06:54Z,4,Hindi,0.0,Neutral,-1
पानी पीने का सही तरीका :15 दिन में शरीर का कायाकल्प ! How to Drink Water Properly | NDS by BVChauhan,अपने।किया।कहा।किसकी।को।समझ नहीं।आया।ऐसे।लगता।है।उम्र।आपकी।काफी।है।किन्तु।आप।अपनी।बात।को।स्पष्ट।रूप।से।नहीं।रख।पाए,2026-01-19T18:13:46Z,1,Hindi,0.0,Neutral,-1
पानी पीने का सही तरीका :15 दिन में शरीर का कायाकल्प ! How to Drink Water Properly | NDS by BVChauhan,kewal faltu upay batate ho,2026-01-18T12:03:34Z,1,English,0.0,Neutral,-1
पानी पीने का सही तरीका :15 दिन में शरीर का कायाकल्प ! How to Drink Water Properly | NDS by BVChauhan,bekaar sujhao,2026-01-20T19:16:41Z,0,English,0.0,Neutral,-1
पानी पीने का सही तरीका :15 दिन में शरीर का कायाकल्प ! How to Drink Water Properly | NDS by BVChauhan,kiya dray fasting se kidney kharab hoti hai,2026-01-18T21:53:53Z,1,English,0.0,Neutral,-1
पानी पीने का सही तरीका :15 दिन में शरीर का कायाकल्प ! How to Drink Water Properly | NDS by BVChauhan,kiya dray fasting se kidney kharab hoti hai,2026-01-18T21:53:57Z,3,English,0.0,Neutral,-1
पानी पीने का सही तरीका :15 दिन में शरीर का कायाकल्प ! How to Drink Water Properly | NDS by BVChauhan,kiya dray fasting se kidney kharab hoti hai,2026-01-18T21:54:02Z,1,English,0.0,Neutral,-1
पानी पीने का सही तरीका :15 दिन में शरीर का कायाकल्प ! How to Drink Water Properly | NDS by BVChauhan,kiya dray fasting se kidney kharab hoti hai,2026-01-18T21:54:08Z,1,English,0.0,Neutral,-1
पानी पीने का सही तरीका :15 दिन में शरीर का कायाकल्प ! How to Drink Water Properly | NDS by BVChauhan,kiya dray fasting se kidney kharab hoti hai,2026-01-18T21:54:14Z,1,English,0.0,Neutral,-1
पानी पीने का सही तरीका :15 दिन में शरीर का कायाकल्प ! How to Drink Water Properly | NDS by BVChauhan,kiya dray fasting se kidney kharab hoti hai,2026-01-18T21:54:19Z,1,English,0.0,Neutral,-1
पानी पीने का सही तरीका :15 दिन में शरीर का कायाकल्प ! How to Drink Water Properly | NDS by BVChauhan,kiya dray fasting se kidney kharab hoti hai,2026-01-18T21:54:24Z,1,English,0.0,Neutral,-1
पानी पीने का सही तरीका :15 दिन में शरीर का कायाकल्प ! How to Drink Water Properly | NDS by BVChauhan,kiya dray fasting se kidney kharab hoti hai,2026-01-18T21:54:29Z,1,English,0.0,Neutral,-1
पानी पीने का सही तरीका :15 दिन में शरीर का कायाकल्प ! How to Drink Water Properly | NDS by BVChauhan,kiya dray fasting se kidney kharab hoti hai,2026-01-18T21:54:39Z,1,English,0.0,Neutral,-1
NDS Diet Schedule : सुबह से रात तक का पूरा रूटीन,jay swaminarayan thank you sir,2026-01-16T06:26:17Z,1,English,0.3612,Positive,-1
NDS Diet Schedule : सुबह से रात तक का पूरा रूटीन,sri sitaram sb ko b sundar,2026-01-13T15:59:29Z,1,English,0.0,Neutral,-1
NDS Diet Schedule : सुबह से रात तक का पूरा रूटीन,72reen,2026-01-13T13:20:32Z,1,English,0.0,Neutral,-1
NDS Diet Schedule : सुबह से रात तक का पूरा रूटीन,shat shat naman sir ji,2026-01-21T06:02:19Z,0,English,0.0,Neutral,-1
NDS Diet Schedule : सुबह से रात तक का पूरा रूटीन,sar ji main aapko 2 mahine se follow kar raha hun 100,2026-01-13T13:06:25Z,2,English,0.0,Neutral,-1
NDS Diet Schedule : सुबह से रात तक का पूरा रूटीन,very nice video,2026-01-13T14:12:26Z,0,English,0.4754,Positive,-1
NDS Diet Schedule : सुबह से रात तक का पूरा रूटीन,,2026-01-14T09:23:54Z,0,English,0.0,Neutral,-1
NDS Diet Schedule : सुबह से रात तक का पूरा रूटीन,thanks,2026-01-14T18:33:30Z,0,English,0.4404,Positive,-1
NDS Diet Schedule : सुबह से रात तक का पूरा रूटीन,,2026-01-13T18:10:54Z,0,English,0.0,Neutral,-1
NDS Diet Schedule : सुबह से रात तक का पूरा रूटीन,nds,2026-01-13T14:13:19Z,0,English,0.0,Neutral,-1
NDS Diet Schedule : सुबह से रात तक का पूरा रूटीन,nds,2026-01-14T19:00:47Z,0,English,0.0,Neutral,-1
NDS Diet Schedule : सुबह से रात तक का पूरा रूटीन,may i call you respected sir,2026-01-19T09:54:26Z,0,English,0.4767,Positive,-1
NDS Diet Schedule : सुबह से रात तक का पूरा रूटीन,kand mul mein kya kuch ata ha khane mein,2026-01-20T09:59:59Z,0,English,0.34,Positive,-1
NDS Diet Schedule : सुबह से रात तक का पूरा रूटीन,sir desi ghee kha skte hai kya,2026-01-20T09:58:36Z,0,English,0.0,Neutral,-1
NDS Diet Schedule : सुबह से रात तक का पूरा रूटीन,sir aajkal kahajata hai ki kachhe saag sabjime haani karak bacteria virus aur pesticides hote hai fhir inse bachne ka kya upay hai aur office jaane wale nds ko kaise maintain kare,2026-01-24T18:47:38Z,0,English,0.0,Neutral,-1
NDS Diet Schedule : सुबह से रात तक का पूरा रूटीन,दांत कमजोर है बीना पका खाया नहीं जाता क्या करे,2026-01-13T14:27:33Z,0,Hindi,0.0,Neutral,-1
NDS Diet Schedule : सुबह से रात तक का पूरा रूटीन,lekin fruits khane se shuger bdhti hai guruji,2026-01-13T14:19:04Z,0,English,0.0,Neutral,-1
NDS Diet Schedule : सुबह से रात तक का पूरा रूटीन,आप का नो मिल सकता है प्ल्झ मुझे भी शुरु कारण है,2026-01-24T03:38:22Z,0,Hindi,0.0,Neutral,-1
NDS Diet Schedule : सुबह से रात तक का पूरा रूटीन,dusra prani to video bhi ni bnata tum kyu bnate ho kuch bi illogical bnata no scientific base ye budho ka diet sahi hai bimaro ka body banne k liye ni,2026-02-04T08:17:08Z,0,English,-0.296,Negative,-1
सिर्फ 3 चीज़ें : बिना मेहनत के सर्दियों के लड्डू | No Milk No Cooking | Weight Loss & Diabetes,thank you so much more sweets receipt please,2026-01-10T09:47:06Z,0,English,0.8325,Positive,-1
सिर्फ 3 चीज़ें : बिना मेहनत के सर्दियों के लड्डू | No Milk No Cooking | Weight Loss & Diabetes,nice recipe share more sweet recipes,2026-01-10T14:35:00Z,0,English,0.807,Positive,-1
सिर्फ 3 चीज़ें : बिना मेहनत के सर्दियों के लड्डू | No Milk No Cooking | Weight Loss & Diabetes,,2026-01-12T20:02:27Z,0,English,0.0,Neutral,-1
सिर्फ 3 चीज़ें : बिना मेहनत के सर्दियों के लड्डू | No Milk No Cooking | Weight Loss & Diabetes,nice recipe banate sox kiyu phehna he,2026-01-11T15:58:27Z,0,English,0.4215,Positive,-1
सिर्फ 3 चीज़ें : बिना मेहनत के सर्दियों के लड्डू | No Milk No Cooking | Weight Loss & Diabetes,shuger vale kha sakte hai kya,2026-01-13T16:03:31Z,0,English,0.0,Neutral,-1
सिर्फ 3 चीज़ें : बिना मेहनत के सर्दियों के लड्डू | No Milk No Cooking | Weight Loss & Diabetes,sir mujhe kl aapkj video mili boht kucch sikhne ko mila enema ke bare main bhi pta chla mujhe ye jan na hai ke ke jb hm enema krte hain to pani ko ander jane main kitna time lg jata hai 20 minute 30 minute please reply,2026-01-10T11:20:57Z,0,English,0.3182,Positive,-1
"Weight Loss By NDS |  डाइटिंग छोड़ो , सिस्टम समझो 🔥",बहुत ही शानदार वीडियो,2026-01-09T04:56:15Z,0,Hindi,0.0,Neutral,-1
"Weight Loss By NDS |  डाइटिंग छोड़ो , सिस्टम समझो 🔥",प्रणाम करता हूं,2026-01-08T12:53:29Z,0,English,0.0,Neutral,-1
"Weight Loss By NDS |  डाइटिंग छोड़ो , सिस्टम समझो 🔥",सादर प्रणाम,2026-01-09T04:38:01Z,0,English,0.0,Neutral,-1
"Weight Loss By NDS |  डाइटिंग छोड़ो , सिस्टम समझो 🔥",sadar pranam,2026-01-12T17:51:56Z,0,English,0.0,Neutral,1
"Weight Loss By NDS |  डाइटिंग छोड़ो , सिस्टम समझो 🔥",,2026-01-12T20:08:06Z,0,English,0.0,Neutral,-1
"Weight Loss By NDS |  डाइटिंग छोड़ो , सिस्टम समझो 🔥",सर क्या हम 30 50 दिनों तक लंबा निर्जला उपवास कर सकते हैं या इससे किडनी फेल होने बाल झड़ने जैसी समस्याएँ हो सकती हैं,2026-01-09T08:58:22Z,0,Hindi,0.0,Neutral,-1
